site_number,island_code,island_name,site_code,site_name,survey_year,shannon_index,reserve_status,mean_depth,reference,reserve_year,simpson_index,latitude,longitude,date
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1995,0.8298702384849654,Outside,43.09,TRUE,2003,0.4811871733224786,33.46611667,-119.0277833,1995-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1996,1.4421907531859988,Outside,43.09,TRUE,2003,0.48301857136989723,33.46611667,-119.0277833,1996-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1997,1.2925560926002535,Outside,43.09,TRUE,2003,0.7227380334250333,33.46611667,-119.0277833,1997-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1998,1.5478808376913689,Outside,43.09,TRUE,2003,0.7077909674751688,33.46611667,-119.0277833,1998-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1999,1.463523003251151,Outside,43.09,TRUE,2003,0.5470831385012345,33.46611667,-119.0277833,1999-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,1.3491409593444028,Outside,43.09,TRUE,2003,0.5754164566645299,33.46611667,-119.0277833,2000-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,1.914720394428683,Outside,43.09,TRUE,2003,0.68685829469436,33.46611667,-119.0277833,2001-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2.3382964177016454,Outside,43.09,TRUE,2003,0.7195669161613156,33.46611667,-119.0277833,2002-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2.4397155895160068,Inside,43.09,TRUE,2003,0.7713149310866091,33.46611667,-119.0277833,2003-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2.01614174487436,Inside,43.09,TRUE,2003,0.5926654595550435,33.46611667,-119.0277833,2004-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,1.8850244758200898,Inside,43.09,TRUE,2003,0.6603068632100979,33.46611667,-119.0277833,2005-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2.0626213236497986,Inside,43.09,TRUE,2003,0.5929128697270516,33.46611667,-119.0277833,2006-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2.181984822308264,Inside,43.09,TRUE,2003,0.5981810952229087,33.46611667,-119.0277833,2007-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,1.8345465380333472,Inside,43.09,TRUE,2003,0.613116932337158,33.46611667,-119.0277833,2008-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2.065235981584285,Inside,43.09,TRUE,2003,0.6849109874877823,33.46611667,-119.0277833,2009-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2.4618855236350496,Inside,43.09,TRUE,2003,0.6769567762696126,33.46611667,-119.0277833,2010-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2011,1.3066046012002384,Inside,43.09,TRUE,2003,0.555011640005401,33.46611667,-119.0277833,2011-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2012,1.5437953729914555,Inside,43.09,TRUE,2003,0.5303765274041545,33.46611667,-119.0277833,2012-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2013,2.0417124449509667,Inside,43.09,TRUE,2003,0.6557265890206314,33.46611667,-119.0277833,2013-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2014,2.5716240518696414,Inside,43.09,TRUE,2003,0.6963042224575335,33.46611667,-119.0277833,2014-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2015,1.5274999513209593,Inside,43.09,TRUE,2003,0.7394256304775919,33.46611667,-119.0277833,2015-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,1.063708854111057,Inside,43.09,TRUE,2003,0.7851154266071638,33.46611667,-119.0277833,2016-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,1.6134950923427478,Inside,43.09,TRUE,2003,0.8675229278446153,33.46611667,-119.0277833,2017-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2018,2.4523656426420946,Inside,43.09,TRUE,2003,0.8878098391101901,33.46611667,-119.0277833,2018-07-01
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2019,2.6472727948144015,Inside,43.09,TRUE,2003,0.8781025850191916,33.46611667,-119.0277833,2019-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1982,0.40252698850663216,Outside,24.82,TRUE,Outside,0.7147215375891693,33.48753333,-119.0275833,1982-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1983,0.41787269390794446,Outside,24.82,TRUE,Outside,0.7627969220475075,33.48753333,-119.0275833,1983-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1984,1.3006524611004036,Outside,24.82,TRUE,Outside,0.6842995164280062,33.48753333,-119.0275833,1984-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1985,0.9321356904540031,Outside,24.82,TRUE,Outside,0.7880329131689541,33.48753333,-119.0275833,1985-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1986,0.3543709823376877,Outside,24.82,TRUE,Outside,0.7063081585079016,33.48753333,-119.0275833,1986-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1987,1.0989994693507361,Outside,24.82,TRUE,Outside,0.6699594794292891,33.48753333,-119.0275833,1987-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1988,1.0270559033734232,Outside,24.82,TRUE,Outside,0.7941230522208187,33.48753333,-119.0275833,1988-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1989,0.6954962132056444,Outside,24.82,TRUE,Outside,0.6289860515683112,33.48753333,-119.0275833,1989-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1990,0.4884626113705312,Outside,24.82,TRUE,Outside,0.7815582886537243,33.48753333,-119.0275833,1990-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1991,0.6242364618176953,Outside,24.82,TRUE,Outside,0.7831267314996629,33.48753333,-119.0275833,1991-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1992,0.47515349226463716,Outside,24.82,TRUE,Outside,0.6965486815597707,33.48753333,-119.0275833,1992-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1993,1.6157412914829332,Outside,24.82,TRUE,Outside,0.8232799381240687,33.48753333,-119.0275833,1993-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1994,1.0511022323814994,Outside,24.82,TRUE,Outside,0.8221185882232986,33.48753333,-119.0275833,1994-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1995,0.5531775284812042,Outside,24.82,TRUE,Outside,0.5077819038347354,33.48753333,-119.0275833,1995-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1996,0.6443006569220524,Outside,24.82,TRUE,Outside,0.39565580618212204,33.48753333,-119.0275833,1996-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1997,0.8587183698371488,Outside,24.82,TRUE,Outside,0.6443827042709032,33.48753333,-119.0275833,1997-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1998,1.3560475381715944,Outside,24.82,TRUE,Outside,0.7415102595218658,33.48753333,-119.0275833,1998-07-01
15,SB,Santa Barbara Island,AP,Arch Point,1999,1.3919862552217173,Outside,24.82,TRUE,Outside,0.7053941784899531,33.48753333,-119.0275833,1999-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2000,1.044389720625362,Outside,24.82,TRUE,Outside,0.6794717702169625,33.48753333,-119.0275833,2000-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2001,0.5473692928201974,Outside,24.82,TRUE,Outside,0.7216753919864367,33.48753333,-119.0275833,2001-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2002,0.6573154706110319,Outside,24.82,TRUE,Outside,0.6931899663588041,33.48753333,-119.0275833,2002-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2003,1.8296829227588212,Outside,24.82,TRUE,Outside,0.8387792791225875,33.48753333,-119.0275833,2003-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2004,1.8386407503932387,Outside,24.82,TRUE,Outside,0.6505913467152229,33.48753333,-119.0275833,2004-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2005,1.3614492202120798,Outside,24.82,TRUE,Outside,0.5699282812120263,33.48753333,-119.0275833,2005-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2006,1.2331151977355588,Outside,24.82,TRUE,Outside,0.4789980929073939,33.48753333,-119.0275833,2006-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2007,1.0064264908446996,Outside,24.82,TRUE,Outside,0.5958043424990884,33.48753333,-119.0275833,2007-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2008,1.5184411150521537,Outside,24.82,TRUE,Outside,0.665132926166836,33.48753333,-119.0275833,2008-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2009,1.1701807095787566,Outside,24.82,TRUE,Outside,0.6660701629966962,33.48753333,-119.0275833,2009-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2010,0.5562264392894439,Outside,24.82,TRUE,Outside,0.70941696693072,33.48753333,-119.0275833,2010-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2011,0.658079216432317,Outside,24.82,TRUE,Outside,0.6442908775547616,33.48753333,-119.0275833,2011-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2012,1.1577116991719356,Outside,24.82,TRUE,Outside,0.485172205432179,33.48753333,-119.0275833,2012-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2013,1.634379035899507,Outside,24.82,TRUE,Outside,0.6415167891236804,33.48753333,-119.0275833,2013-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2014,1.071939612531766,Outside,24.82,TRUE,Outside,0.6794267770652427,33.48753333,-119.0275833,2014-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2015,2.1132265494953653,Outside,24.82,TRUE,Outside,0.7757968957534092,33.48753333,-119.0275833,2015-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2016,2.2314154597170894,Outside,24.82,TRUE,Outside,0.8493371454386822,33.48753333,-119.0275833,2016-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2017,2.4597822796817934,Outside,24.82,TRUE,Outside,0.8424465053224482,33.48753333,-119.0275833,2017-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2018,1.6924874499034086,Outside,24.82,TRUE,Outside,0.8398548704410094,33.48753333,-119.0275833,2018-07-01
15,SB,Santa Barbara Island,AP,Arch Point,2019,1.30911929194,Outside,24.82,TRUE,Outside,0.7587130889585835,33.48753333,-119.0275833,2019-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1.3105577295498176,Outside,25.91,TRUE,Outside,0.6768351924817837,33.46441667,-119.0391667,1986-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,0.7388147298004311,Outside,25.91,TRUE,Outside,0.7698401009362745,33.46441667,-119.0391667,1987-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,0.5044016844603324,Outside,25.91,TRUE,Outside,0.8577521949090233,33.46441667,-119.0391667,1988-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,0.5839215151395762,Outside,25.91,TRUE,Outside,0.8156128683673873,33.46441667,-119.0391667,1989-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,0.6458422580436329,Outside,25.91,TRUE,Outside,0.8158746811863571,33.46441667,-119.0391667,1990-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1991,0.8552564591762165,Outside,25.91,TRUE,Outside,0.8106809955872875,33.46441667,-119.0391667,1991-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1992,0.621580284919012,Outside,25.91,TRUE,Outside,0.7652138288401773,33.46441667,-119.0391667,1992-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1993,1.4726663237980757,Outside,25.91,TRUE,Outside,0.8221952053363024,33.46441667,-119.0391667,1993-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1994,1.3901175542432254,Outside,25.91,TRUE,Outside,0.8162856862230025,33.46441667,-119.0391667,1994-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1995,1.492235116784178,Outside,25.91,TRUE,Outside,0.8486007129925401,33.46441667,-119.0391667,1995-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1996,1.4718889694243715,Outside,25.91,TRUE,Outside,0.8531534760620645,33.46441667,-119.0391667,1996-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1997,1.0513915122396524,Outside,25.91,TRUE,Outside,0.7186211271652905,33.46441667,-119.0391667,1997-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1998,1.1898831898285631,Outside,25.91,TRUE,Outside,0.5212986429458292,33.46441667,-119.0391667,1998-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,1999,1.820246397554148,Outside,25.91,TRUE,Outside,0.4899544253295829,33.46441667,-119.0391667,1999-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2000,1.4415088152745619,Outside,25.91,TRUE,Outside,0.5255201152977269,33.46441667,-119.0391667,2000-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2001,1.1878396210130677,Outside,25.91,TRUE,Outside,0.5028305740293793,33.46441667,-119.0391667,2001-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2002,1.2539890319167935,Outside,25.91,TRUE,Outside,0.6004678263878471,33.46441667,-119.0391667,2002-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2003,1.8960330540604666,Outside,25.91,TRUE,Outside,0.7307098709419362,33.46441667,-119.0391667,2003-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2004,1.7641814802380291,Outside,25.91,TRUE,Outside,0.39404448044762075,33.46441667,-119.0391667,2004-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2005,1.1379834516332281,Outside,25.91,TRUE,Outside,0.29208374252521907,33.46441667,-119.0391667,2005-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2006,1.682025920274968,Outside,25.91,TRUE,Outside,0.5495033662157822,33.46441667,-119.0391667,2006-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2007,1.3361474309189325,Outside,25.91,TRUE,Outside,0.35214428211700866,33.46441667,-119.0391667,2007-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2008,1.4441635776025545,Outside,25.91,TRUE,Outside,0.25961576730440106,33.46441667,-119.0391667,2008-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2009,1.11408884678799,Outside,25.91,TRUE,Outside,0.46395500631401576,33.46441667,-119.0391667,2009-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2010,1.9798172681623252,Outside,25.91,TRUE,Outside,0.7762450767995428,33.46441667,-119.0391667,2010-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2011,1.2777271332662137,Outside,25.91,TRUE,Outside,0.637796188910404,33.46441667,-119.0391667,2011-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2012,1.2219053770601642,Outside,25.91,TRUE,Outside,0.7271561777994178,33.46441667,-119.0391667,2012-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2013,1.8378121283458921,Outside,25.91,TRUE,Outside,0.7925004991015775,33.46441667,-119.0391667,2013-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2014,2.018114581753969,Outside,25.91,TRUE,Outside,0.5298324609163005,33.46441667,-119.0391667,2014-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2015,1.3193220182357226,Outside,25.91,TRUE,Outside,0.46906508403714964,33.46441667,-119.0391667,2015-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2016,1.1536381947560876,Outside,25.91,TRUE,Outside,0.8339189114194974,33.46441667,-119.0391667,2016-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,1.5477702800668438,Outside,25.91,TRUE,Outside,0.8372031542451754,33.46441667,-119.0391667,2017-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2018,1.9317985064310321,Outside,25.91,TRUE,Outside,0.8248564566432914,33.46441667,-119.0391667,2018-07-01
16,SB,Santa Barbara Island,CAT,Cat Canyon,2019,2.0312989788257863,Outside,25.91,TRUE,Outside,0.7650525138451192,33.46441667,-119.0391667,2019-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2001,1.301532719503969,Outside,27.55,FALSE,Outside,NA,NA,NA,2001-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2002,1.849724407602167,Outside,27.55,FALSE,Outside,NA,NA,NA,2002-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2003,2.364595442572016,Outside,27.55,FALSE,Outside,0.8910236478932956,34.0237,-120.3951333,2003-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2004,2.253156853915557,Outside,27.55,FALSE,Outside,NA,NA,NA,2004-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2005,2.1894809450054487,Outside,27.55,FALSE,Outside,0.8635267287028562,34.0237,-120.3951333,2005-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2006,2.5787374662488047,Outside,27.55,FALSE,Outside,0.857287052696047,34.0237,-120.3951333,2006-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2007,2.15890108367382,Outside,27.55,FALSE,Outside,0.8676966943574195,34.0237,-120.3951333,2007-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2008,2.370885544672512,Outside,27.55,FALSE,Outside,0.8883717043094091,34.0237,-120.3951333,2008-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2009,2.4191587188778976,Outside,27.55,FALSE,Outside,0.8362411741271375,34.0237,-120.3951333,2009-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2010,2.3855852139050624,Outside,27.55,FALSE,Outside,0.8419384477169455,34.0237,-120.3951333,2010-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2011,2.4547529794610763,Outside,27.55,FALSE,Outside,0.8394933961928381,34.0237,-120.3951333,2011-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2012,2.319309396975678,Outside,27.55,FALSE,Outside,0.834447317755014,34.0237,-120.3951333,2012-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2013,2.386503195996949,Outside,27.55,FALSE,Outside,0.8273536796073262,34.0237,-120.3951333,2013-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2014,2.4283855108054535,Outside,27.55,FALSE,Outside,0.8231341305796441,34.0237,-120.3951333,2014-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2015,2.571876260792386,Outside,27.55,FALSE,Outside,0.8385026193200449,34.0237,-120.3951333,2015-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2016,2.547890932107996,Outside,27.55,FALSE,Outside,0.8328938923755347,34.0237,-120.3951333,2016-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2017,2.581166277072496,Outside,27.55,FALSE,Outside,0.8359969329629204,34.0237,-120.3951333,2017-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2018,2.107948700771918,Outside,27.55,FALSE,Outside,0.6932648049234456,34.0237,-120.3951333,2018-07-01
21,SM,San Miguel Island,MM,Miracle Mile,2019,2.1615186902835544,Outside,27.55,FALSE,Outside,0.7728266582430927,34.0237,-120.3951333,2019-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2005,2.821608352852736,Outside,45.33,TRUE,Outside,0.8564134929066787,33.92303333,-120.1873667,2005-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2006,2.5634205117814224,Outside,45.33,TRUE,Outside,0.8296668844958193,33.92303333,-120.1873667,2006-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2007,2.407543168446645,Outside,45.33,TRUE,Outside,0.8157235913655638,33.92303333,-120.1873667,2007-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2008,2.6234117543362614,Outside,45.33,TRUE,Outside,0.8592933458160127,33.92303333,-120.1873667,2008-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2009,2.7341981458440867,Outside,45.33,TRUE,Outside,0.8490573544522503,33.92303333,-120.1873667,2009-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2010,2.8180422460177854,Outside,45.33,TRUE,Outside,0.8519852501530523,33.92303333,-120.1873667,2010-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2011,2.7806801226482625,Outside,45.33,TRUE,Outside,0.8197350995567012,33.92303333,-120.1873667,2011-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2012,2.7498482832348654,Outside,45.33,TRUE,Outside,0.761011428497059,33.92303333,-120.1873667,2012-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2013,2.770811235409954,Outside,45.33,TRUE,Outside,0.7734573859410431,33.92303333,-120.1873667,2013-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2014,2.385537623537178,Outside,45.33,TRUE,Outside,0.8137019846016224,33.92303333,-120.1873667,2014-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2015,2.687008971281502,Outside,45.33,TRUE,Outside,0.7895627821694674,33.92303333,-120.1873667,2015-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2016,2.4177505245111375,Outside,45.33,TRUE,Outside,0.6510385486644726,33.92303333,-120.1873667,2016-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2017,2.2388521338094285,Outside,45.33,TRUE,Outside,0.6940637420200915,33.92303333,-120.1873667,2017-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2018,1.7707242631743676,Outside,45.33,TRUE,Outside,0.4556244077348315,33.92303333,-120.1873667,2018-07-01
22,SR,Santa Rosa Island,CP,Cluster Point,2019,2.0804648450108414,Outside,45.33,TRUE,Outside,0.8187781362054712,33.92303333,-120.1873667,2019-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2005,3.0863811235262246,Inside,42.18,TRUE,2003,0.8929185037831536,33.90855,-120.1555333,2005-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2006,2.8845272859953477,Inside,42.18,TRUE,2003,0.8516213522553737,33.90855,-120.1555333,2006-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2007,2.967570413296914,Inside,42.18,TRUE,2003,0.8641605989274919,33.90855,-120.1555333,2007-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2008,3.0065811622626897,Inside,42.18,TRUE,2003,0.8889147470532923,33.90855,-120.1555333,2008-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2009,2.7375327541489063,Inside,42.18,TRUE,2003,0.8708299319190195,33.90855,-120.1555333,2009-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2010,2.678758399588805,Inside,42.18,TRUE,2003,0.8480701847340096,33.90855,-120.1555333,2010-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2011,2.655468412005207,Inside,42.18,TRUE,2003,0.7286743543547082,33.90855,-120.1555333,2011-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2012,2.935598791308935,Inside,42.18,TRUE,2003,0.6188608073913933,33.90855,-120.1555333,2012-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2013,2.291233184759041,Inside,42.18,TRUE,2003,0.6953300774771335,33.90855,-120.1555333,2013-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2014,2.8559943587516434,Inside,42.18,TRUE,2003,0.7222029113792175,33.90855,-120.1555333,2014-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2015,2.843957060960061,Inside,42.18,TRUE,2003,0.7731629855071885,33.90855,-120.1555333,2015-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2016,2.299891276386345,Inside,42.18,TRUE,2003,0.7775561338105159,33.90855,-120.1555333,2016-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2017,2.636029899759501,Inside,42.18,TRUE,2003,0.767166279289371,33.90855,-120.1555333,2017-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2018,2.3060138069544487,Inside,42.18,TRUE,2003,0.6982945610371768,33.90855,-120.1555333,2018-07-01
23,SR,Santa Rosa Island,TC,Trancion Canyon,2019,1.3574017803853122,Inside,42.18,TRUE,2003,0.8125424029761126,33.90855,-120.1555333,2019-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2005,3.070173141964293,Inside,36.6,TRUE,2003,0.8678252862040525,33.90036667,-120.1356667,2005-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2006,3.0325605199764274,Inside,36.6,TRUE,2003,0.8138164660537317,33.90036667,-120.1356667,2006-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2007,2.8945524156530595,Inside,36.6,TRUE,2003,0.8380230973989564,33.90036667,-120.1356667,2007-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2008,2.675179644711494,Inside,36.6,TRUE,2003,0.8656278915706412,33.90036667,-120.1356667,2008-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2009,2.8257881128064635,Inside,36.6,TRUE,2003,0.8420883998689963,33.90036667,-120.1356667,2009-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2010,2.963353453517882,Inside,36.6,TRUE,2003,0.868694288998365,33.90036667,-120.1356667,2010-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2011,3.057258980788156,Inside,36.6,TRUE,2003,0.7885455706651278,33.90036667,-120.1356667,2011-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2012,2.6511319775161057,Inside,36.6,TRUE,2003,0.8501065030721883,33.90036667,-120.1356667,2012-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2013,2.358159590712366,Inside,36.6,TRUE,2003,0.8582584477823882,33.90036667,-120.1356667,2013-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2014,2.8599723133351107,Inside,36.6,TRUE,2003,0.822743991061188,33.90036667,-120.1356667,2014-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2015,2.7130720185799215,Inside,36.6,TRUE,2003,0.8380091047900584,33.90036667,-120.1356667,2015-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,2.612575449304975,Inside,36.6,TRUE,2003,0.8470225594117359,33.90036667,-120.1356667,2016-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2017,2.7365914281470527,Inside,36.6,TRUE,2003,0.8280606085400681,33.90036667,-120.1356667,2017-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2018,2.6507318045306563,Inside,36.6,TRUE,2003,0.8322368958686547,33.90036667,-120.1356667,2018-07-01
24,SR,Santa Rosa Island,CSAW,Chickasaw,2019,2.3816820388888766,Inside,36.6,TRUE,2003,0.8714898897910611,33.90036667,-120.1356667,2019-07-01
25,SR,Santa Rosa Island,SP,South Point,2005,2.9195235818940124,Inside,41.09,TRUE,2003,0.8617142860766172,33.89233333,-120.1195,2005-07-01
25,SR,Santa Rosa Island,SP,South Point,2006,2.6988525253203997,Inside,41.09,TRUE,2003,0.867255722872599,33.89233333,-120.1195,2006-07-01
25,SR,Santa Rosa Island,SP,South Point,2007,3.2120756667314083,Inside,41.09,TRUE,2003,0.8734016930310785,33.89233333,-120.1195,2007-07-01
25,SR,Santa Rosa Island,SP,South Point,2008,2.8045099234155866,Inside,41.09,TRUE,2003,0.869057824170294,33.89233333,-120.1195,2008-07-01
25,SR,Santa Rosa Island,SP,South Point,2009,3.000700476429889,Inside,41.09,TRUE,2003,0.8730844134130353,33.89233333,-120.1195,2009-07-01
25,SR,Santa Rosa Island,SP,South Point,2010,3.017878547919772,Inside,41.09,TRUE,2003,0.8952206272592704,33.89233333,-120.1195,2010-07-01
