site_number,island_code,island_name,site_code,site_name,survey_year,date,scientific_name,common_name,total_count,mean_density_sqm,total_area_surveyed_sqm,mean_depth,survey_type,reserve_status,reference,reserve_year,latitude,longitude
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Macrocystis pyrifera,"giant kelp, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Misc Inverts,Misc Inverts,501,83.5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Pachythyone rubra,aggregated red sea cucumber,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Phaeophyta,brown algae (miscellaneous),0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Phragmatopoma californica,colonial sand-tube worm,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Plantae,miscellaneous plants (ie: diatoms),67.98,11.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Porifera,sponges,12,2,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Pterygophora californica,"California sea palm, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Rhodophyta,red algae (miscellaneous),46.980000000000004,7.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Rock,Rock,495.96,82.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Sand,Sand,21,3.5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Serpulorbis squamigerus,scaled wormsnail,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,Tunicata,tunicates,0.96,0.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,articulated coralline algae,articulated coralline algae,1.98,0.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Astrangia lajollaensis,La Jolla cup coral,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Balanophyllia elegans,orange cup coral,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Bare Substrate,Bare Substrate,30,5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Bryozoa,bryozoans (miscellaneous),21.96,3.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Chlorophyta,green algae,28.98,4.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Cobble,Cobble,37.980000000000004,6.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Corynactis californicus,club-tipped anemone,13.98,2.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Cystoseira,bladder chain kelp,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Desmarestia,acid weed,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Diaperoecia californica,Southern staghorn bryozoan,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Diopatra ornata,ornate tube worm,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Eisenia arborea,"Southern sea palm, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,encrusting coralline algae,encrusting coralline algae,492,82,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Gelidium,agar weed,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Gigartina,sea tongue,1.98,0.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Laminaria farlowii,"oar weed, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Macrocystis pyrifera,"giant kelp, all",6,1,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Misc Inverts,Misc Inverts,483,80.5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Pachythyone rubra,aggregated red sea cucumber,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Phaeophyta,brown algae (miscellaneous),7.98,1.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Phragmatopoma californica,colonial sand-tube worm,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Plantae,miscellaneous plants (ie: diatoms),36.96,6.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Porifera,sponges,3,0.5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Pterygophora californica,"California sea palm, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Rhodophyta,red algae (miscellaneous),135.96,22.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Rock,Rock,538.98,89.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Sand,Sand,22.98,3.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Serpulorbis squamigerus,scaled wormsnail,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,Tunicata,tunicates,0.96,0.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,articulated coralline algae,articulated coralline algae,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Astrangia lajollaensis,La Jolla cup coral,0.96,0.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Balanophyllia elegans,orange cup coral,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Bare Substrate,Bare Substrate,60.96,10.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Bryozoa,bryozoans (miscellaneous),22.98,3.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Chlorophyta,green algae,1.98,0.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Cobble,Cobble,69,11.5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Corynactis californicus,club-tipped anemone,6,1,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Cystoseira,bladder chain kelp,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Desmarestia,acid weed,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Diaperoecia californica,Southern staghorn bryozoan,1.98,0.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Diopatra ornata,ornate tube worm,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Eisenia arborea,"Southern sea palm, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,encrusting coralline algae,encrusting coralline algae,348,58,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Gelidium,agar weed,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Gigartina,sea tongue,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Laminaria farlowii,"oar weed, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Macrocystis pyrifera,"giant kelp, all",39.96,6.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Misc Inverts,Misc Inverts,355.91999999999996,59.31999999999999,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Pachythyone rubra,aggregated red sea cucumber,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Phaeophyta,brown algae (miscellaneous),9.959999999999999,1.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Phragmatopoma californica,colonial sand-tube worm,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Plantae,miscellaneous plants (ie: diatoms),6,1,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Porifera,sponges,0.96,0.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Pterygophora californica,"California sea palm, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Rhodophyta,red algae (miscellaneous),103.97999999999999,17.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Rock,Rock,498.96,83.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Sand,Sand,31.98,5.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Serpulorbis squamigerus,scaled wormsnail,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,Tunicata,tunicates,9.959999999999999,1.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,articulated coralline algae,articulated coralline algae,1.98,0.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Astrangia lajollaensis,La Jolla cup coral,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Balanophyllia elegans,orange cup coral,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Bare Substrate,Bare Substrate,49.980000000000004,8.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Bryozoa,bryozoans (miscellaneous),33,5.5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Chlorophyta,green algae,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Cobble,Cobble,79.98,13.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Corynactis californicus,club-tipped anemone,12.96,2.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Cystoseira,bladder chain kelp,0.96,0.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Desmarestia,acid weed,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Diaperoecia californica,Southern staghorn bryozoan,9.959999999999999,1.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Diopatra ornata,ornate tube worm,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Eisenia arborea,"Southern sea palm, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,encrusting coralline algae,encrusting coralline algae,465,77.5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Gelidium,agar weed,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Gigartina,sea tongue,3,0.5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Laminaria farlowii,"oar weed, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Macrocystis pyrifera,"giant kelp, all",25.98,4.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Misc Inverts,Misc Inverts,392.93999999999994,65.49,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Pachythyone rubra,aggregated red sea cucumber,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Phaeophyta,brown algae (miscellaneous),15.96,2.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Phragmatopoma californica,colonial sand-tube worm,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Plantae,miscellaneous plants (ie: diatoms),22.98,3.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Porifera,sponges,7.98,1.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Pterygophora californica,"California sea palm, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Rhodophyta,red algae (miscellaneous),114.96000000000001,19.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Rock,Rock,501.96,83.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Sand,Sand,18,3,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Serpulorbis squamigerus,scaled wormsnail,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-08-31,Tunicata,tunicates,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,articulated coralline algae,articulated coralline algae,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Astrangia lajollaensis,La Jolla cup coral,0.96,0.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Balanophyllia elegans,orange cup coral,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Bare Substrate,Bare Substrate,156,26,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Bryozoa,bryozoans (miscellaneous),39.96,6.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Chlorophyta,green algae,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Cobble,Cobble,55.980000000000004,9.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Corynactis californicus,club-tipped anemone,10.98,1.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Cystoseira,bladder chain kelp,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Desmarestia,acid weed,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Diaperoecia californica,Southern staghorn bryozoan,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Diopatra ornata,ornate tube worm,0.96,0.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Eisenia arborea,"Southern sea palm, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,encrusting coralline algae,encrusting coralline algae,364.98,60.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Gelidium,agar weed,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Gigartina,sea tongue,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Laminaria farlowii,"oar weed, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Macrocystis pyrifera,"giant kelp, all",6.959999999999999,1.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Misc Inverts,Misc Inverts,478.91999999999996,79.82,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Pachythyone rubra,aggregated red sea cucumber,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Phaeophyta,brown algae (miscellaneous),6,1,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Phragmatopoma californica,colonial sand-tube worm,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Plantae,miscellaneous plants (ie: diatoms),19.98,3.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Porifera,sponges,4.9799999999999995,0.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Pterygophora californica,"California sea palm, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Rhodophyta,red algae (miscellaneous),40.980000000000004,6.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Rock,Rock,475.98,79.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Sand,Sand,67.98,11.33,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Sargassum horneri,"Sargassum horneri, all",0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Serpulorbis squamigerus,scaled wormsnail,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2010,2010-08-30,Tunicata,tunicates,22.98,3.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,articulated coralline algae,articulated coralline algae,4.9799999999999995,0.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Astrangia lajollaensis,La Jolla cup coral,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Balanophyllia elegans,orange cup coral,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Bare Substrate,Bare Substrate,99,16.5,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Bryozoa,bryozoans (miscellaneous),21.96,3.66,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Chlorophyta,green algae,0.96,0.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Cobble,Cobble,40.980000000000004,6.83,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Corynactis californicus,club-tipped anemone,42.96,7.16,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2011,2011-07-14,Cystoseira,bladder chain kelp,0,0,6,53.18,rpc,Inside,TRUE,2003,34.0126,-119.3891833
