site_number,island_code,island_name,site_code,site_name,survey_year,reserve_status,reference,giant_kelp,red_gorgonian,brown_gorgonian,California_golden_gorgonian,chestnut_cowrie,wavy_turban_snail,red_turban_snail,queen_tegula,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,warty_sea_cucumber,ochre_sea_star,orange_puffball_sponge,red_abalone,pink_abalone,green_abalone,Kellets_whelk,giant_keyhole_limpet,rock_scallop,sunflower_star,white_sea_urchin,Total_benthic,Non_targeted_invert,Targeted_invert,Carnivorous_invert,Herbivorous_invert,Planktivorous_invert,blacksmith,black_surfperch,striped_surfperch,opaleye,rock_wrasse,garibaldi,lingcod,senorita,kelp_bass,rubberlip_surfperch,pile_perch,cabezon,kelp_rockfish,black_and_yellow_rockfish,blue_rockfish,olive_rockfish,treefish,California_sheephead_female,California_sheephead_male,ocean_whitefish,halfmoon,California_scorpionfish,Total_fish,Non_targeted_fish,Targeted_fish,Carnivorous_fish,Herbivorous_fish,Piscivorous_fish,Planktivorous_fish,Total_mixed,Non_targeted_mixed,Targeted_mixed,Carnivorous_mixed,Herbivorous_mixed,Planktivorous_mixed,Southern_sea_palm_adult,Southern_sea_palm_juvenile,California_sea_palm_adult,California_sea_palm_juvenile,oar_weed_adult,oar_weed_juvenile,Coronado_urchin,stalked_tunicate,blue_banded_goby,blackeye_goby,island_kelpfish,Sargassum_horneri_adult,Sargassum_horneri_juvenile,California_hydrocoral,white_spotted_rose_anemone,California_spiny_lobster,California_brown_sea_hare,threaded_abalone,white_abalone,gumboot_chiton,wakame_adult,wakame_juvenile,coralline_sculpin,top_smelt,tubesnout,kelp_surfperch,speckled_sanddab,sculpin_spp,kelpfish_spp,rainbow_surfperch,snubnose_sculpin,painted_greenling,rockfish_YOY,gopher_rockfish_adult,copper_rockfish_adult,vermillion_rockfish_adult,bocaccio_juvenile,lavender_sculpin,white_surfperch,brown_rockfish_adult,spotfin_sculpin,scalyhead_sculpin,surfperch_spp_adult,sailfin_sculpin,surfperch_spp_juvenile,giant_kelpfish_adult,sharpnose_surfperch,kelp_greenling_juvenile,soupfin_shark,kelp_greenling_female,swell_shark,giant_kelpfish_juvenile,kelp_greenling_male,larval_fish_spp,cusk_eel_spp,bat_ray,fringehead_spp,jack_mackerel,c_o_turbot,Pacific_angel_shark,black_rockfish_adult,stripedfin_ronquil,grass_rockfish_adult,ronquil_spp,kelp_greenling_adult,sharpnose_white_surfperch,gunnel_spp,clingfish_spp,Pacific_sardine,shiner_surfperch,crevice_kelpfish,zebra_perch,spotted_kelpfish,bocaccio_adult,prickleback_spp,yellowtail,yellowfin_fringehead,sanddab_spp,Pacific_barracuda,rockfish_spp_adult,horn_shark,California_moray_eel,zebra_goby,northern_ronquil,Pacific_bonito,surfperch_spp,Pacific_mackerel,onespot_fringehead,finescale_triggerfish_adult,sargo,black_croaker,barred_sand_bass,baitfish_unidentified,orangethroat_pikeblenny,thornback_ray,top_smelt_adult,top_smelt_juvenile,northern_anchovy,halfbanded_rockfish_adult,white_seabass,plain_cardinalfish,leopard_shark,giant_black_sea_bass_adult,California_halibut,swallowtail_damselfish,tubesnout_juvenile,wolf_eel,goby_spp,monkeyface_prickleback,broadnose_sevengill_shark,sarcastic_fringehead,plainfin_midshipman,walleye_surfperch,ocean_sunfish,shannon_index,simpson_index,articulated_coralline_algae,La_Jolla_cup_coral,orange_cup_coral,bladder_chain_kelp,ornate_tube_worm,encrusting_coralline_algae,sea_tongue,brown_algae,red_algae,scaled_wormsnail,tunicates,Misc_Inverts,acid_weed,Bare_Substrate,bryozoans,green_algae,club_tipped_anemone,Southern_staghorn_bryozoan,agar_weed,oar_weed_cover,colonial_sand_tube_worm,miscellaneous_plants,sponges,aggregated_red_sea_cucumber,Southern_sea_palm_cover,giant_kelp_cover,California_sea_palm_cover
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2015,Outside,TRUE,36.98618001235,0,0,0,16.800123211583447,5.295371792662994,0,0,1.6217053086535556,0.08790293761213108,308.8963289829806,1083.347677853713,0,0,8.627613805286119,58.29612778034594,0,0,1.0086011961088714,2.27155627627661,5.406543953443832,0,0.2859136143041124,1528.9316467253216,1171.3386207877752,357.5930259375463,24.813704446621,1453.0976045076206,14.03415775872995,18.201711450966364,2.9243337719491076,1.6705988381202628,4.241356381907993,0.6577964405149385,0.14814434658594067,0,6.3270925924611365,1.4548357304543296,0.7848425784381413,2.3628671758174695,0,8.514023547858383,0.5643390667553123,3.0369916584434993,6.852910819281928,0.05407806952392526,1.4576112707704831,0.6806129794430014,0,2.9798478279887752,0,62.91399454728099,40.29859140475013,22.615403142530862,10.686807401639346,7.221204209896769,17.44018723387388,27.565795701871,1591.8456412726025,1211.637212192525,380.2084290800772,35.500511848260345,1460.3188087175174,41.59995346060095,0,0,0.25,0.04,0.29,0.16,0.29,0.33,0,0.5,0,0,0,0,0.04,0,0.05,0,0,0,0,0,0,0.05625,0,0.013125,0,0,5e-4,0,0,0.007625,0.002875,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4036595831399357,0.8388262220738868,4.66,1.33,0.83,1.16,0.83,38,1,0.16,19.16,0.5,1.16,10.66,0,7.16,17.83,0.16,1,0.83,0,0.16,1.66,12.66,2.33,0,0,7.66,0.83
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2016,Outside,TRUE,0,0,0,0,4.048222460622518,14.581419308668686,0,0,3.196102126563717,0.42899815498469496,171.23816466820347,733.0717284299742,0,0,5.794564673163004,8.204493468239898,0,0,0.7569453102253666,5.820083011781293,33.92494836602532,0,0.08519690224394838,981.150866880696,760.6493892275732,220.50147765312283,23.011687361064983,918.4196664804429,39.71951303918832,14.541937551510763,2.2301485490916004,0,0.05973741382969005,0.8917993465101639,0.956741476283156,0,3.371959483293179,5.499873295295692,0,5.999926284063051,0,6.643054624290236,0.6179690674421845,9.841370662349124,13.362842199294937,0.10706874587834092,1.6372225912915523,1.6590797216330966,3.8522536626752744,0.138593332591051,0.03460532355908997,71.44618333088218,28.190843437172653,43.255339893709525,17.227171631547893,0.19833074642074103,26.26541325576048,27.755267697153062,1052.5970502115783,788.8402326647459,263.75681754683234,40.23885899261288,918.6179972268636,67.47478073634139,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.02,0.00277777784503996,0.00972222257405519,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0.00675,5e-4,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0795770431283036,0.6020039271840222,1.66,0.5,2.83,0,0.33,49.83,0,0,3.16,2.5,0.33,0.83,0,28.33,3.16,0.33,9.66,0,0,0,0,6,0.33,0.16,0,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,Outside,TRUE,1.5666111384,0.02609876505052646,0,0,18.419412195832457,52.88151153199295,0,0,11.560782897831109,0.25412524027585826,95.5586306343162,273.03491883876717,18.4399116696824,0,3.0853727327507405,0,0,0,0.5068913064840255,3.427365227148865,28.500477820173796,0,0.9939973663841362,508.2561073650902,310.80207326404087,197.45403410104936,83.6227231724164,373.0149120666164,31.611949317975064,4.663811452664715,1.3279048424390731,0.02094362199135614,0.4026964412089203,0.41967028071066537,1.5307863620530495,0,0.15756820015388687,5.609662261011184,0,3.2080583821593165,0,5.034905645895285,0.5201634177992928,6.489820281982549,7.419267085338286,0.07180647093372576,0.9778933424941992,2.522100771492622,4.70987161122855,1.3730242258795484,0,46.459954697436224,13.104463809260531,33.355490888175694,14.717229214568832,1.7757206670884689,18.655804880977776,11.311199934801152,554.7160620625265,323.90653707330137,230.80952498922505,98.33995238698525,374.79063273370485,42.92314925277621,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9932098058319057,0.639637969811454,0.83,4.16,0.83,0,0,34.5,0,0,1.66,0.16,0.16,7.66,0,44,1.16,0,7,0,0,0,0,2.33,0,0.16,0,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2018,Outside,TRUE,2.13416858275,0.03081318548624083,0,0.00664358046467694,16.800123211583447,47.221846099770616,0,0,18.944105423302677,0.7488402909921689,137.6685495141155,320.0300476927386,9.2199558348412,0,1.5888045811878897,0,0,0,0.09788321652268946,2.419820854595365,57.08381605484577,0,2.7761258497486634,616.7715439729456,363.3453246700998,253.4262193028458,83.8127982421716,462.8945439111981,58.71007740198458,9.64391046825815,1.7618629334034768,0,0.05973741382969005,0.6534953204626911,1.3461156803007994,0,0.5346160511497202,2.409626814348618,0,5.650082306694283,0,3.0940254414502473,0.32290811147805676,1.6508062941879655,12.135306502230064,0.05353437293917047,3.441158093970127,1.7346769470431,6.523091886119854,0,0.05042177706797252,51.065376414933986,19.64982017409881,31.415556240835176,21.11048316799433,0.05973741382969005,18.065823019514127,11.829332813595837,667.8369203878796,382.99514484419853,284.84177554368097,104.92328141016591,462.9542813250278,70.53941021558042,0,0,0,0,0,0,0.04,0,0,0.25,0,0,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.00875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4262971786986804,0.8344288765129244,2.16,3,0.5,0,0,15,3.33,0,8.16,0.5,0,9.83,0,34.83,0.33,0.66,17.83,0.16,0,0,0.16,0.5,0,18.66,0,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2019,Outside,TRUE,29.6435380344,0.2004160470166292,0,0.10893986249095693,10.930200643680797,64.96865799936013,0,0,27.694326940528956,0.34965369810554253,203.96342283221887,279.9343911980844,18.4399116696824,0,1.2993095736932998,0,0,0,0.6814854085041775,0.8471525253826689,49.26803928819851,0,1.556372946249867,689.8858186675973,322.92076343523314,366.9650552323641,104.6243246901796,486.30133950193584,50.87670477139939,7.514810164206944,0.5731855319011051,0,0,0.01265522299861462,2.855003728990006,0,0,0.4128570186616271,0,0.1655843816695593,0,3.4580284345620407,0.4187177156711925,1.1211369003878209,3.6215988221841697,0,1.7567457938726057,7.5966045947562195,0.7436648502245689,0.6124913111002694,0,30.863084471186745,11.7337303408665,19.129354130320245,13.70344410441268,0.6124913111002694,7.91120199107903,8.635947064594765,720.7489031387839,334.6544937760996,386.0944093626843,118.32776879459227,486.9138308130361,59.51265183599416,0,0,0,0,0,0.04,0.12,0,0,0.5,0,0,0,0,0.01,0.00138888892251998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733,5e-4,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.702469296076392,0.8088857964877141,2.16,2,1.33,0,0,33,2.33,0.16,8.33,0.5,0.5,8.5,0,28.5,0.83,0.16,15.83,0.33,0,0,0,1.33,0,22.16,0,2.83,0
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2005,Outside,TRUE,22.431023118,5.7954651098519685,0.02852715053119367,0,5.86992256790265,0,1.0485253024024694,0,236.50508284508493,10.121707855430104,13.151000663056356,1.4573569526584813,9.2199558348412,0,29.189423861306764,3.784408279506554,0,0,3.3212374274834673,0.5551151894637685,0.3056691791521252,110.6121901287644,0,453.3966114654364,403.9191999405009,49.47741152493562,366.4301408246656,19.996406387087628,35.319085300842055,0.671306010993773,1.3180441146558068,1.8145554093310947,0.5567526968927112,0,0,1.636048520316087,1.953946104548819,0.05449084573823264,1.8191452119114255,1.742993491258519,0.3698633839156243,0.9634496394516516,0.6978628594519874,0.47872442767776763,0.10395013100817212,0.31492840335211464,0.39807915669546706,4.674709011102013,0.10258169507621535,0,0,19.671431113377484,9.87674303959215,9.794688073785332,11.87010809003054,0.5567526968927112,4.14059378323387,3.103976543220359,473.0680425788139,413.79594298009295,59.27209959872096,378.3002489146961,20.55315908398034,38.42306184406241,0.08,0,0,0.04,0.29,0.12,0,1,0,0.37,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.015,0,0.00583,0,0,0,0.014,0.001,0.01166499999999999,0,7.5e-4,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.937069846337984,0.860224933627182,4.83,0.5,2.83,0.33,7.16,11.83,5,0.16,27.66,0,5,26.16,0.5,18.33,18.33,0,3,0.66,0,1.16,0,0,0.83,0,0.83,6,0
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2006,Outside,TRUE,24.003992256149996,6.284869753375558,0,0.384174543870162,5.060278075778147,0,1.0485253024024694,0,211.0192410457468,0.9412247554058768,58.39277957647374,7.11395937157205,9.2199558348412,0,25.370290503975085,1.2227466360162689,0,0,0.9729947889409318,0.3922808221753062,0.7601122302958185,76.10796034401075,0,428.29538584103017,333.897025851926,94.39835998910416,294.1016990098825,68.17029170863984,32.79944703151662,0.18971691615041408,0.7138375255108999,2.2049445232499747,0.5567526968927112,0,0,0,0.9220036046343912,0.05449084573823264,4.068971445724143,0.9125815922089244,0,1.5815631397340535,1.162639523847011,0.1306800075553506,0.03673149505589121,0.1965342667535753,0.2150208583610552,1.9400042396073351,0.10258169507621535,3.981193522151751,0,18.97024789825193,13.55000182652321,5.42024607172872,10.157941879738548,4.537946219044462,3.0319592711287635,1.242400528340156,447.2656337392821,347.4470276784492,99.81860606083288,304.25964088962104,72.7082379276843,34.04184755985678,0.08,0,0.08,0.33,0.58,0.45,0,0.75,0,0.37,0,0,0,0,0.15,0,0.00138888892251998,0,0,0,0,0,5e-4,0,0,0.002165,0,0,0,5e-4,5e-4,0.003665,0.002165,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.763231853311237,0.8618308771640733,3.33,1.33,2.16,0.33,8.33,11,12.5,0.66,46.5,0,4,29.5,2.83,17,15.83,0.16,2.5,0.5,0.16,8.5,1.16,0.16,0.5,0,1.16,18.16,0.66
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2007,Outside,TRUE,42.16116794220001,7.043272854116657,0,0,1.619288984249007,1.4270869707988942,0,0,264.7826247636238,0.952737162554037,35.544925385698406,2.1626118556997604,27.6598675045236,0,41.19776775215118,2.159804877669349,0,0,3.6754995535166577,0.13877879736594187,0.7322963120468675,54.199956979459394,0,485.45768769567354,374.2568440268891,111.20084366878444,326.6571944142018,40.00612091643346,48.97333691831471,0.0403668991370358,0.5438516408059497,1.0779956056262825,1.194748276593801,0,0,0,1.0124448302220488,0.7431426335909287,1.0861847146998875,0.74194072693614,0,0.8763646793457731,0.4529422991913842,0.4120560287196798,0.07261780335174609,0.06405357227966856,0.12551372784284442,0.7713269868318321,0.10258169507621535,0.07383522501521118,0,9.391967345266428,5.771367919036356,3.620599426230073,4.449395097819151,1.268583501609012,2.209120987759501,1.4648677580787643,494.84965504094,380.0282119459255,114.8214430950145,331.10658951202095,41.27470441804247,50.43820467639347,0,0,0.04,0.41,0.16,0,0,0.62,0,1.25,0,0,0,0,0.18,0,0.00138888892251998,0,0,0,0,0,0,0.01425,0,0.006665,0,0,0,0.002665,0,0.01033,0.00625,5e-4,5e-4,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0.009665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8244751933895507,0.876844587647408,3.33,1.33,1.5,0,16.16,13.66,3.66,1.5,15,0,3.5,5,0,29.83,22.66,0,1.5,1.33,0,1.5,0.16,1.83,1.83,0,0.5,7.66,0.16
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2008,Outside,TRUE,42.438376731300004,5.31562201365168,0,0.362386820919529,4.048222460622518,0.6033585067169032,2.9846615267433085,0,394.2263637784814,6.444306609740695,155.54686004982807,58.19615737399694,9.2199558348412,0,53.03092610788322,5.26480452755917,0,0,1.2841906681026196,0.27755759473188374,0.946459382645599,89.49913792939,0,829.6893479171547,616.665485216977,213.0238627001777,496.10557995305413,222.2700410728594,59.655394325100026,2.503110784697451,0.5780264100016613,0.5265854319179326,0,0,0,0,2.0699470071189054,0.5717800051780014,0.6428074953750621,1.017138600248194,0,1.9971418770812408,0.8997094780924398,0.24361173303080447,0.00192853188074449,0.07825585590467503,0.20045383985472945,3.076160452756431,0.2051633901524307,0.06128323676262528,0,14.673104130053328,7.398898966121832,7.274205163931497,6.246335620306441,0.06128323676262528,3.5488157481371014,4.8166695248471605,844.3624520472081,624.0643841830989,220.2980678641092,502.3519155733606,222.331324309622,64.47206384994719,0,0,0.08,0,0.29,0.2,0,0.29,0,0.83,0,0,0,0,0.16,0,0,0,0,0,0,0,5e-4,0.026,0,0.00725,0,0,5e-4,0.01083,5e-4,0.00933,0.0015,5e-4,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.935495483538508,0.8730226550485509,3,0.66,1.66,0.33,10.5,8.16,4.83,0.66,29.83,0,8,20,0.16,20.83,28.66,0,1.16,0.83,0.16,5.16,1,0.16,1.5,0,1.83,19.5,0.33
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2009,Outside,TRUE,13.445050138,4.966443155621471,0.02472628621736287,0.28121716519950507,10.120556151556292,0.29517400853401565,0,0,319.7836392897035,4.627352097069154,32.46552545451987,49.19816345645654,9.2199558348412,0,23.09410077609524,2.455077290019508,0,0,6.504796595366926,0.3625309583517139,0.7336059917045661,16.57510656011234,0,494.1530212093692,431.4889131864026,62.66410802296658,357.90662470234224,84.48129715934763,29.10009337483815,4.895275102482122,1.7326341639799798,0.9093248205374334,0.9557986212750408,0,0,1.636048520316087,9.30518543784199,0,0.22488296370598085,1.6557546164014738,0.26206034808136874,4.2033935944487375,0.8009153069416877,1.9703552414064032,0.1471007527878878,0.05035459938253468,1.1879080971815696,6.013864633421044,1.3322099112220072,0.9187369666504042,0,38.20180369806376,20.597592692874425,17.604211005189327,13.05657920644949,1.874535587925445,7.099873121958304,16.170815781730514,532.354824907433,452.086505879277,80.2683190281559,370.96320390879174,86.35583274727308,45.27090915656866,0,0,0.08,0.04,0.45,0.12,0,1,0,1.7,0,0,0,0,0.09,0,0.01,0,0,0,0,0,0,0,0,0.01325,0,0,0.001,0.00433,0.001,0.01133,0.0035,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65e-4,0,0,0,0,0,0.075,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9659670281843797,0.8567168289363264,7.5,0.5,4.5,0,16,36.66,22.66,2.16,66,0.16,4.33,11.83,0,5.5,20.5,0.16,3.83,1.5,0,5.16,0,0,2.16,0,2.66,25.83,0
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2010,Outside,TRUE,29.862253225799996,6.284869753375558,0,0.384174543870162,13.359134120054309,0,0,0,376.08398396982494,14.075565455448652,35.47531392213921,69.39138504897285,0,0,67.48928244982352,4.9691935672265455,0,0,2.5991865501188944,1.080477188351585,2.047772050549894,109.83618822081272,0,732.9387800663688,662.9542543177608,69.984525748608,515.9540583162595,110.9163697266902,76.20609879761913,0.25799704050095296,1.6372598063297057,2.3933571836649676,0.07885338625519087,0,0,1.636048520316087,0.10716046978412072,0.02724542286911632,3.39773886769106,2.557700669315673,1.8087981519370468,3.00586956744307,0.7823488393818055,67.62459403918606,1.1626393059497484,0.27467439690861123,0.3088944687559331,4.225260328411846,0.44986840593930033,0,0,91.7363088706403,10.43006742354167,81.30624144709863,14.970079730108486,0.07885338625519087,8.697624204805486,67.98975154947114,824.67508893700915,673.3843217413025,151.29076719570662,530.924138046368,110.99522311294538,144.19585034709027,0.04,0.08,0,0,0.29,0.54,0,3.66,0,1.08,0,0,0,0,0.15,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0.012,0.094415,5e-4,6.65e-4,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7627691319990677,0.8604531223774107,8.33,1.16,1.33,0,14,18.16,5.33,0.5,44.66,0,15.5,20.5,0,9.83,38,0,4,0,0,4.83,0.66,0,1.83,0,1.33,5.33,0
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2011,Outside,TRUE,13.377655340649998,5.027895802700447,0,0,5.86992256790265,0,0.05469979256842961,0,427.6429285223903,22.6767883667688,57.555135024672374,109.73335193460404,0,0,38.23680608166103,7.278653755841483,0,0,0.24746672938656933,1.2378934508967074,3.229577512491913,71.4867033987447,0,763.6554782812794,689.1909438815102,74.46453439976928,527.923809585193,175.85973395858304,46.494279396853386,2.1086640331013222,3.8432103453974418,1.4036987229676516,0.33214002089307665,0,0,2.4540727804741307,5.710603002703491,5.10853376838837,1.6193852539674725,3.060976296233943,0,4.151600053812849,0.38641337340207454,7.834889594821965,0.15390742673324082,0.09471530927883148,0.37608600347979265,8.828216297307902,0,0.3062456555501347,0,47.77335793851369,18.384923330814537,29.388434607699157,19.1315729193542,0.6383856764432114,12.349242712089495,15.654156630626778,811.4288362197932,707.5758672123247,103.85296900746845,547.0553825045472,176.49811963502626,62.148436027480166,0.08,0,0.04,0.16,0.87,1.16,0,2.83,0,0.5,0,0,0,0,0.18,0,0,0,0,0,0,0,5e-4,0.091665,0.02,0.001,0,0,0.00125,0.0015,0,0.020395,0,0.001,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.096941827773398,0.8365430588701165,6.5,1.66,2.66,0.83,13,23,11.83,1.33,76.16,0.16,8.5,15,0,11.16,40.33,0,3.66,1,0,14.83,1,0,1.33,0,1.66,8.66,0.66
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2012,Outside,TRUE,29.16584031985,1.2569739506751116,0,0.7683490877403241,12.549489627929804,0.3718799857956242,0,0,421.0567503200552,12.363994884515956,125.6859408994596,24.972932904983033,9.2199558348412,0,41.88828538593011,4.541529848291598,0,0,1.123938989445241,1.3505122949657815,2.943476373265671,51.0751430467375,0,740.3349937544817,571.8239613518244,168.51103240265735,498.5411968544793,156.55091594770002,46.857084797611215,0.713548574260106,3.82881040817587,3.8615653144454303,1.6248576561675692,0,0,1.636048520316087,1.7717106086159833,2.7506912440430407,2.6672227712405427,2.289182846651608,0.6744422693709105,2.9925986687838844,0.42325430006648423,26.51643578356605,0.6001043182487207,0,0.6186774202576123,15.6482747009566,0,0.3062456555501347,0,68.92367106071663,17.063143835107244,51.86052722560939,28.913733461727663,1.931103311717704,9.077139320829128,29.001694966442138,809.2586648151984,588.8871051869316,220.3715596282667,527.454930316207,158.4820192594177,75.85877976405335,0.2,0.16,0.04,0.08,0.79,0.58,0,1.41,0,0.45,0,0,0,0,0.15,0,0.01,0,0,0,0,0,0,0,0.015,5e-4,0,0,5e-4,0,0,0.010895,0.00345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08570893947212,0.8109008662006341,4,0.66,1.83,0,12.66,7,7.5,0.66,55.5,0,3.16,11,0,27.16,20.5,0,1.33,1.16,0,5.66,0,0.33,1.16,0,3,8,0.83
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2013,Outside,TRUE,27.3173578592,1.2569739506751116,0,0,15.990478719458944,0.8568594308023694,0,0,411.2963639934759,31.59669384202852,316.0311036578168,12.95081417162385,27.6598675045236,0,43.12194305430108,2.9852010277885856,0,0,2.1429983321740935,0.8903429605182446,2.552512946593864,38.882357886702174,0,935.5318693376832,558.9711696065724,376.56069973111073,500.76575220464207,332.8574618177475,46.93142995157005,0.7166613343338216,1.097885739462259,2.1633311356177205,0,0,0,2.1759445320203956,0.2698640400273086,0.7435306962180103,1.3451186787123106,0.7571658974662021,0.349831190402831,3.003024693172299,0.4036351393475709,80.14759862329325,0.34179585599727064,0.02959853414963483,0.825649474654237,12.533462635401712,4.5991292092245715,0,0,111.5032274095014,6.350026825619622,105.15320058388178,23.32174277053901,0,7.047360641308012,81.13412399765438,1047.0350967471843,565.3211964321921,481.7139003149925,524.087494975181,332.8574618177475,128.06555394922444,0.2,0.04,0,0,0.41,0.7,0,0.5,0,1.16,0,0,0,0,0.14,0,0,0,0,0.00138888892251998,0,0,5e-4,0,0.375,0.00433,0,0,0,0,0,0.0075,0.12375,0,0,0,0.004875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407137413012764,0.8656092179340666,4.33,0.16,1,0,17.5,10,3.16,2.5,20.33,0,2.5,8.32,0,31.66,24.5,0.5,0.66,0.16,0,4.5,0,0,1,0,2.16,5,0.16
