"SiteNumber","SiteCode","IslandCode","Species","ScientificName","CommonName","SurveyYear","MeanSize","MinSize","MaxSize","TotalCount"
30,"PRF","SC",9007.00,"Megastraea undosa","wavy turban snail",2015,34.65,8.00,102.00,88.00
30,"PRF","SC",9007.00,"Megastraea undosa","wavy turban snail",2016,43.38,24.00,112.00,77.00
30,"PRF","SC",9007.00,"Megastraea undosa","wavy turban snail",2017,44.40,19.00,114.00,67.00
30,"PRF","SC",9007.00,"Megastraea undosa","wavy turban snail",2018,39.60,11.00,95.00,128.00
30,"PRF","SC",9007.00,"Megastraea undosa","wavy turban snail",2019,47.88,32.00,65.00,45.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2005,0.00,0.00,0.00,0.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2006,0.00,0.00,0.00,0.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2007,0.00,0.00,0.00,0.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2008,0.00,0.00,0.00,0.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2009,46.00,46.00,46.00,1.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2010,51.00,51.00,51.00,1.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2011,0.00,0.00,0.00,0.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2012,46.00,46.00,46.00,1.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2013,32.00,23.00,38.00,5.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2014,40.50,38.00,43.00,2.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2015,49.00,45.00,53.00,4.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2016,0.00,0.00,0.00,0.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2017,41.00,41.00,41.00,1.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2018,0.00,0.00,0.00,0.00
30,"PRF","SC",9008.00,"Lithopoma gibberosa","red turban snail",2019,0.00,0.00,0.00,0.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2005,67.45,45.00,82.00,35.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2006,71.76,46.00,90.00,25.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2007,57.66,29.00,87.00,60.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2008,68.79,36.00,89.00,84.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2009,76.22,54.00,96.00,62.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2010,74.00,39.00,99.00,75.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2011,63.66,33.00,92.00,45.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2012,64.27,28.00,90.00,62.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2013,64.09,36.00,87.00,22.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2014,53.72,29.00,79.00,11.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2015,60.44,35.00,84.00,9.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2016,71.63,29.00,98.00,11.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2017,60.50,45.00,82.00,8.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2018,73.00,54.00,90.00,9.00
30,"PRF","SC",9009.00,"Megathura crenulata","giant keyhole limpet",2019,76.50,75.00,78.00,2.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2005,79.15,17.00,153.00,78.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2006,106.18,35.00,168.00,58.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2007,84.33,32.00,158.00,48.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2008,97.88,60.00,145.00,9.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2009,109.81,47.00,172.00,11.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2010,69.57,33.00,139.00,14.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2011,84.60,49.00,127.00,5.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2012,98.88,31.00,164.00,9.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2013,77.62,35.00,186.00,43.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2014,77.16,28.00,181.00,36.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2015,70.76,37.00,139.00,30.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2016,70.42,38.00,114.00,14.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2017,67.97,40.00,136.00,36.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2018,64.51,34.00,125.00,62.00
30,"PRF","SC",9010.00,"Crassedoma giganteum","rock scallop",2019,79.50,51.00,150.00,34.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2005,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2006,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2007,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2008,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2009,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2010,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2011,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2012,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2013,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2014,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2015,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2016,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2017,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2018,0.00,0.00,0.00,0.00
30,"PRF","SC",9012.00,"Haliotis assimilis","threaded abalone",2019,0.00,0.00,0.00,0.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2005,0.00,0.00,0.00,0.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2006,52.33,46.00,57.00,24.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2007,52.15,47.00,58.00,13.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2008,51.30,45.00,56.00,10.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2009,52.37,50.00,57.00,8.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2010,0.00,0.00,0.00,0.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2011,38.50,25.00,52.00,2.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2012,42.00,42.00,42.00,1.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2013,49.71,46.00,54.00,7.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2014,52.00,50.00,55.00,5.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2015,51.66,51.00,52.00,3.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2016,0.00,0.00,0.00,0.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2017,0.00,0.00,0.00,0.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2018,43.00,43.00,43.00,1.00
30,"PRF","SC",9014.00,"Tegula regina","queen tegula",2019,43.00,43.00,43.00,1.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2005,64.93,25.00,89.00,59.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2006,65.66,21.00,96.00,72.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2007,54.48,19.00,97.00,50.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2008,58.36,13.00,108.00,163.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2009,59.63,26.00,101.00,88.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2010,59.50,32.00,92.00,60.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2011,63.07,18.00,99.00,64.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2012,56.65,30.00,88.00,60.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2013,60.00,6.00,92.00,80.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2014,58.03,22.00,92.00,58.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2015,41.77,8.00,66.00,9.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2016,37.11,15.00,67.00,18.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2017,36.12,17.00,75.00,47.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2018,42.30,17.00,83.00,63.00
30,"PRF","SC",11001.00,"Patiria miniata","bat star",2019,44.26,23.00,78.00,45.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2005,108.23,77.00,175.00,17.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2006,131.07,29.00,222.00,26.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2007,115.41,78.00,154.00,17.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2008,144.66,61.00,320.00,65.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2009,123.18,51.00,210.00,58.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2010,152.06,96.00,243.00,60.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2011,127.68,77.00,212.00,64.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2012,66.95,34.00,210.00,60.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2013,102.48,24.00,255.00,81.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2014,58.00,53.00,63.00,2.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2015,64.66,52.00,99.00,6.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2016,72.00,72.00,72.00,1.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2017,92.83,62.00,113.00,6.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2018,119.75,95.00,132.00,4.00
30,"PRF","SC",11002.00,"Pisaster giganteus","giant-spined sea star",2019,172.00,164.00,180.00,2.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2005,0.00,0.00,0.00,0.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2006,0.00,0.00,0.00,0.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2007,0.00,0.00,0.00,0.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2008,60.00,60.00,60.00,1.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2009,108.50,100.00,115.00,4.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2010,144.50,105.00,163.00,4.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2011,216.50,213.00,220.00,2.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2012,128.75,75.00,220.00,4.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2013,0.00,0.00,0.00,0.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2014,0.00,0.00,0.00,0.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2015,0.00,0.00,0.00,0.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2016,0.00,0.00,0.00,0.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2017,0.00,0.00,0.00,0.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2018,0.00,0.00,0.00,0.00
30,"PRF","SC",11003.00,"Pycnopodia helianthoides","sunflower star",2019,0.00,0.00,0.00,0.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2005,23.02,17.00,32.00,70.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2006,24.79,12.00,35.00,173.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2007,21.16,11.00,37.00,232.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2008,21.07,8.00,32.00,90.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2009,24.98,11.00,34.00,200.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2010,22.47,11.00,33.00,202.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2011,25.06,10.00,33.00,150.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2012,20.97,8.00,32.00,207.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2013,17.01,6.00,31.00,302.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2014,22.60,11.00,30.00,55.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2015,11.00,3.00,33.00,212.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2016,24.37,14.00,31.00,24.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2017,14.31,5.00,30.00,298.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2018,16.94,3.00,31.00,210.00
30,"PRF","SC",11004.00,"Lytechinus anamesus","white sea urchin",2019,14.69,6.00,34.00,154.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2005,34.99,6.00,62.00,228.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2006,28.58,9.00,59.00,198.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2007,29.38,13.00,57.00,203.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2008,32.90,8.00,76.00,188.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2009,33.38,12.00,74.00,195.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2010,30.05,3.00,74.00,219.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2011,27.74,4.00,57.00,230.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2012,28.90,5.00,56.00,320.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2013,31.83,6.00,60.00,258.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2014,26.14,7.00,58.00,218.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2015,31.01,4.00,56.00,217.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2016,30.45,4.00,72.00,220.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2017,31.55,3.00,84.00,203.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2018,36.15,4.00,73.00,235.00
30,"PRF","SC",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2019,48.52,9.00,89.00,200.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2005,21.74,5.00,33.00,257.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2006,19.52,11.00,30.00,208.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2007,20.29,6.00,29.00,206.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2008,20.34,7.00,31.00,200.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2009,19.43,4.00,32.00,256.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2010,18.25,9.00,30.00,251.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2011,17.86,3.00,31.00,283.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2012,19.45,3.00,30.00,394.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2013,18.14,3.00,34.00,303.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2014,16.96,3.00,29.00,220.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2015,22.42,3.00,34.00,298.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2016,25.67,5.00,44.00,317.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2017,22.80,3.00,42.00,204.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2018,24.03,4.00,44.00,251.00
30,"PRF","SC",11006.00,"Strongylocentrotus purpuratus","purple sea urchin",2019,29.63,8.00,47.00,208.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,0.00,0.00,0.00,0.00
30,"PRF","SC",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2005,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2006,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2007,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2008,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2009,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2010,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2011,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2012,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2013,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2014,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2015,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2016,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2017,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2018,0.00,0.00,0.00,0.00
30,"PRF","SC",11009.00,"Centrostephanus coronatus","Coronado urchin",2019,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2005,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2006,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2007,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2008,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2009,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2010,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2011,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2012,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2013,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2014,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2015,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2016,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2017,0.00,0.00,0.00,0.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2018,141.00,141.00,141.00,1.00
30,"PRF","SC",11011.00,"Pisaster ochraceus","ochre sea star",2019,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2005,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2006,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2007,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2008,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2009,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2010,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2011,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2012,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2013,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2014,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2015,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2016,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2017,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2018,0.00,0.00,0.00,0.00
30,"PRF","SC",11012.00,"Arbacia stellata","black starry sea urchin",2019,0.00,0.00,0.00,0.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2005,0.00,0.00,0.00,0.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2006,0.00,0.00,0.00,0.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2007,0.00,0.00,0.00,0.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2008,0.00,0.00,0.00,0.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2009,52.00,52.00,52.00,1.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2010,52.50,41.00,64.00,2.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2011,46.00,32.00,60.00,2.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2012,34.00,33.00,35.00,2.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2013,35.20,19.00,46.00,5.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2014,33.75,24.00,46.00,4.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2015,0.00,0.00,0.00,0.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2016,0.00,0.00,0.00,0.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2017,0.00,0.00,0.00,0.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2018,0.00,0.00,0.00,0.00
31,"KH","AN",5002.00,"Tethya aurantia","orange puffball sponge",2019,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2005,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2006,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2007,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2008,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2009,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2010,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2011,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2012,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2013,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2014,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2015,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2016,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2017,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2018,0.00,0.00,0.00,0.00
31,"KH","AN",6001.00,"Stylaster californicus","California hydrocoral",2019,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2005,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2006,0.00,0.00,0.00,0.00
