"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","Species","ScientificName","CommonName","Transect","Count_A","Count_B"
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,3.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2018,8/9/2018 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2019,6/7/2019 0:00:00,14008.00,"Sebastes serranoides","olive rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2005,9/1/2005 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/7/2006 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/25/2006 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/18/2007 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/28/2007 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2008,7/18/2008 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2009,9/2/2009 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2010,9/13/2010 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2011,8/30/2011 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,7/23/2012 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2018,8/9/2018 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2019,6/7/2019 0:00:00,14009.00,"Sebastes atrovirens","kelp rockfish, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2005,9/1/2005 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/7/2006 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/25/2006 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/18/2007 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/28/2007 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2008,7/18/2008 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2009,9/2/2009 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2010,9/13/2010 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2011,8/30/2011 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,7/23/2012 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2018,8/9/2018 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2019,6/7/2019 0:00:00,14010.00,"Sebastes atrovirens","kelp rockfish, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2005,9/1/2005 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/7/2006 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,3.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/25/2006 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,3.00,4.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/18/2007 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/28/2007 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,4.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2008,7/18/2008 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2009,9/2/2009 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,3.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2010,9/13/2010 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,3.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2011,8/30/2011 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,7/23/2012 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,5.00,1.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,5.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,3.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,27.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,7.00,7.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2018,8/9/2018 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2019,6/7/2019 0:00:00,14011.00,"Paralabrax clathratus","kelp bass, adult",1,8.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2005,9/1/2005 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/7/2006 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/25/2006 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/18/2007 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/28/2007 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2008,7/18/2008 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2009,9/2/2009 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2010,9/13/2010 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2011,8/30/2011 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,7/23/2012 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,3.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,6.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2018,8/9/2018 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2019,6/7/2019 0:00:00,14012.00,"Paralabrax clathratus","kelp bass, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2005,9/1/2005 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/7/2006 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/25/2006 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/18/2007 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/28/2007 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2008,7/18/2008 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2009,9/2/2009 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2010,9/13/2010 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2011,8/30/2011 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,7/23/2012 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2018,8/9/2018 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2019,6/7/2019 0:00:00,14013.00,"Semicossyphus pulcher","California sheephead, male",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2005,9/1/2005 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/7/2006 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/25/2006 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/18/2007 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/28/2007 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2008,7/18/2008 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2009,9/2/2009 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2010,9/13/2010 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2011,8/30/2011 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,7/23/2012 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,2.00,3.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,5.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,4.00,5.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,9.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2018,8/9/2018 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,3.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2019,6/7/2019 0:00:00,14014.00,"Semicossyphus pulcher","California sheephead, female",1,3.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2005,9/1/2005 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/7/2006 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/25/2006 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/18/2007 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/28/2007 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2008,7/18/2008 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2009,9/2/2009 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2010,9/13/2010 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2011,8/30/2011 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,7/23/2012 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,1.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2018,8/9/2018 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2019,6/7/2019 0:00:00,14014.50,"Semicossyphus pulcher","California sheephead, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2005,9/1/2005 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/7/2006 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,6.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/25/2006 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/18/2007 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/28/2007 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2008,7/18/2008 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2009,9/2/2009 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2010,9/13/2010 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2011,8/30/2011 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,4.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,7/23/2012 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,15.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,11.00,9.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,5.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,7.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,5.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,3.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2018,8/9/2018 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2019,6/7/2019 0:00:00,14015.00,"Embiotoca jacksoni","black surfperch, adult",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2005,9/1/2005 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/7/2006 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2006,8/25/2006 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/18/2007 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2007,9/28/2007 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2008,7/18/2008 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2009,9/2/2009 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2010,9/13/2010 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2011,8/30/2011 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,7/23/2012 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2012,10/2/2012 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,1.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2013,8/28/2013 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,6.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,7/9/2014 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2014,8/27/2014 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,0.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2015,8/24/2015 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,2.00,
27,"SC","Santa Cruz Island","PP","Potato Pasture",2016,7/29/2016 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,3.00,0.00
27,"SC","Santa Cruz Island","PP","Potato Pasture",2017,9/27/2017 0:00:00,14016.00,"Embiotoca jacksoni","black surfperch, juvenile",1,2.00,
