"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","DimensionsMeasured","MeanDimensions","MinDimensions","MaxDimensions","TotalCount"
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Stipe_Count",3.50,1,6,128
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Stipe_Count",7.92,1,23,211
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Stipe_Count",9.06,1,21,127
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Stipe_Count",8.64,1,20,127
32,"AN","Anacapa Island","EFC","East Fish Camp",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Stipe_Count",9.16,2,23,10
32,"AN","Anacapa Island","EFC","East Fish Camp",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Stipe_Count",11.93,1,25,43
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Stipe_Count",14.00,1,45,114
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Stipe_Count",7.50,1,14,71
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Stipe_Count",9.23,1,20,177
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Stipe_Count",18.03,1,41,117
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Stipe_Count",11.38,1,26,106
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Stipe_Count",10.16,1,32,18
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Stipe_Count",4.00,1,13,178
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Stipe_Count",11.61,1,32,94
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Stipe_Count",10.16,1,20,125
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Stipe_Count",13.69,1,31,150
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Stipe_Count",5.47,1,12,161
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Stipe_Count",8.10,1,18,178
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Stipe_Count",12.52,1,41,163
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Stipe_Count",6.45,1,12,138
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Stipe_Count",9.55,1,24,204
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Stipe_Count",10.52,1,33,161
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Stipe_Count",8.96,1,31,178
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Stipe_Count",9.07,1,32,202
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Stipe_Count",8.06,1,16,149
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Stipe_Count",11.45,1,25,154
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Stipe_Count",13.44,1,39,172
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Stipe_Count",10.31,1,20,158
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Stipe_Count",14.95,1,39,155
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Stipe_Count",14.86,1,35,108
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,93
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,100
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1986,"Holdfast_size_cm",13.54,1,29,100
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1987,"Holdfast_size_cm",,,,92
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",14.37,2,62,96
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1989,"Holdfast_size_cm",24.11,9,59,80
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",25.69,11,64,126
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",23.64,5,55,50
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",33.90,2,68,104
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",23.89,1,84,85
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",28.04,5,70,81
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",19.10,3,55,87
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1996,"Holdfast_size_cm",19.74,4,65,89
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1997,"Holdfast_size_cm",16.91,3,30,101
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1998,"Holdfast_size_cm",30.70,3,75,100
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1999,"Holdfast_size_cm",29.50,4,81,107
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2000,"Holdfast_size_cm",15.58,2,80,100
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2001,"Holdfast_size_cm",19.75,4,48,150
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2002,"Holdfast_size_cm",22.12,2,55,114
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",22.57,5,45,78
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",27.69,7,72,102
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",28.00,4,104,128
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",19.85,5,86,103
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",23.08,6,59,150
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",19.97,5,68,124
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",32.52,6,70,101
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",20.39,3,53,102
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",32.06,6,59,113
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",23.48,4,56,100
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",22.60,8,46,100
1,"SM","San Miguel Island","WL","Wyckoff Ledge",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",30.02,4,72,116
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,115
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,110
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",13.51,2,36,104
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",13.76,2,47,93
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",19.40,5,44,101
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",16.44,3,56,152
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",19.62,4,63,111
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",14.27,2,54,150
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",18.44,3,64,150
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",12.07,5,20,13
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",20.71,6,30,7
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",18.21,7,39,46
2,"SM","San Miguel Island","HR","Hare Rock",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",17.31,4,33,61
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,128
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,95
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",20.60,4,43,100
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1989,"Holdfast_size_cm",20.74,9,31,50
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",36.33,8,59,102
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",23.42,5,53,107
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",33.09,5,62,101
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",30.86,2,59,116
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",22.74,3,67,263
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",33.45,16,52,143
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1996,"Holdfast_size_cm",17.90,4,70,134
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1997,"Holdfast_size_cm",29.87,10,52,100
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1998,"Holdfast_size_cm",12.63,2,46,150
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1999,"Holdfast_size_cm",17.15,5,30,126
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2000,"Holdfast_size_cm",22.26,6,47,57
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2001,"Holdfast_size_cm",12.94,5,28,98
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2002,"Holdfast_size_cm",23.81,8,44,100
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",26.67,4,51,108
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",41.63,3,70,100
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",25.00,5,90,164
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",38.24,6,92,141
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",26.05,6,76,152
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",28.35,5,67,80
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",34.45,5,68,150
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",27.43,6,52,100
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",27.99,4,58,112
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",23.54,3,55,107
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",37.79,7,69,114
3,"SR","Santa Rosa Island","JLNO","Johnson's Lee North",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",28.86,2,76,159
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,109
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,100
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",21.63,2,45,100
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1989,"Holdfast_size_cm",24.48,7,61,50
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",42.76,13,64,106
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",36.13,6,58,90
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",22.01,5,56,81
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",36.55,5,64,145
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",39.96,3,84,128
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",23.75,4,63,104
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1996,"Holdfast_size_cm",17.97,5,53,140
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1997,"Holdfast_size_cm",28.67,6,58,58
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1998,"Holdfast_size_cm",20.01,3,87,107
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1999,"Holdfast_size_cm",30.20,3,77,100
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2000,"Holdfast_size_cm",26.68,2,58,113
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2002,"Holdfast_size_cm",22.68,5,50,105
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",22.89,8,46,109
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",46.55,5,78,89
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",39.82,3,116,116
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",19.45,5,39,93
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",31.76,6,78,151
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",31.30,6,65,97
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",19.72,4,61,100
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",49.47,4,86,101
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",24.75,4,55,91
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2012,"Holdfast_size_cm",22.37,4,68,110
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",26.82,6,56,101
4,"SR","Santa Rosa Island","JLSO","Johnson's Lee South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2014,"Holdfast_size_cm",47.21,4,81,153
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,117
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,114
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1986,"Holdfast_size_cm",34.00,28,37,6
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1988,"Holdfast_size_cm",7.27,1,19,100
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1989,"Holdfast_size_cm",12.69,1,41,105
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",35.93,12,62,98
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",15.29,3,52,100
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",25.76,1,65,81
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",39.37,5,90,135
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",38.30,3,92,69
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1996,"Holdfast_size_cm",8.89,3,30,67
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1997,"Holdfast_size_cm",17.31,3,41,73
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1998,"Holdfast_size_cm",20.10,2,46,10
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",9.22,2,24,153
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",26.48,4,60,135
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",42.57,19,77,92
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",39.85,21,57,21
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2007,"Holdfast_size_cm",16.69,2,37,134
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2008,"Holdfast_size_cm",34.88,5,65,44
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2009,"Holdfast_size_cm",17.47,2,52,17
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2010,"Holdfast_size_cm",3.66,1,5,3
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2011,"Holdfast_size_cm",7.00,7,7,1
5,"SR","Santa Rosa Island","RR","Rodes Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2013,"Holdfast_size_cm",10.72,3,19,18
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1984,"Holdfast_size_cm",,,,108
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1985,"Holdfast_size_cm",,,,99
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1990,"Holdfast_size_cm",13.93,4,38,99
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1991,"Holdfast_size_cm",26.44,10,56,84
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1992,"Holdfast_size_cm",41.37,24,77,102
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1993,"Holdfast_size_cm",38.75,19,69,107
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1994,"Holdfast_size_cm",24.66,8,57,124
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1995,"Holdfast_size_cm",29.40,11,54,57
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",1998,"Holdfast_size_cm",4.66,3,6,3
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2001,"Holdfast_size_cm",14.50,8,24,4
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2002,"Holdfast_size_cm",11.80,3,27,150
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2003,"Holdfast_size_cm",30.91,6,70,124
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2004,"Holdfast_size_cm",31.11,1,75,110
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2005,"Holdfast_size_cm",33.15,3,74,133
6,"SC","Santa Cruz Island","GI","Gull Island South",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2006,"Holdfast_size_cm",46.85,8,74,75
